Device Name,Device ID,Sensor Name,Sensor ID,Sensor Type
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(015) SERVER_10.100.31.11_VMNIC10 Traffic,9202,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(016) SERVER_10.100.31.12_VMNIC10 Traffic,9210,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(017) SERVER_10.100.31.13_VMNIC10 Traffic,9212,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(018) SERVER_10.100.31.14_VMNIC10 Traffic,9213,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(019) SERVER_10.100.31.15_VMNIC10 Traffic,9214,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(020) SERVER_10.100.31.16_VMNIC10 Traffic,9215,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(021) SERVER_10.100.31.17_VMNIC4 Traffic,9216,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(022) SERVER_10.100.31.18_VMNIC Traffic,9217,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(023) SERVER_10.100.31.19_VMNIC4 Traffic,9218,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(029) SERVER_10.100.31.11_VMNIC11 Traffic,9222,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(030) SERVER_10.100.31.12_VMNIC11 Traffic,9223,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(031) SERVER_10.100.31.13_VMNIC11 Traffic,9224,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(032) SERVER_10.100.31.14_VMNIC11 Traffic,9225,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(033) SERVER_10.100.31.15_VMNIC11 Traffic,9226,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(034) SERVER_10.100.31.16_VMNIC11 Traffic,9227,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(035) SERVER_10.100.31.17_VMNIC5 Traffic,9228,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(036) SERVER_10.100.31.18_VMNIC Traffic,9229,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(037) SERVER_10.100.31.19_VMNIC Traffic,9230,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,"(051) ""Eth-Trunk-SRV_10.100.103.62_vBackup"" Traffic",9236,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,"(052) ""Eth-Trunk-SRV_10.100.103.61_vBackup"" Traffic",9237,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(053) 100GE1/0/1 Traffic,9238,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(054) 100GE1/0/2 Traffic,9239,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(055) 100GE1/0/3 Traffic,9240,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(056) 100GE1/0/4 Traffic,9241,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(060) 100GE1/0/8 Traffic,9242,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(061) Stack-Port1/1 Traffic,9243,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(063) UPLINK_TO_192.168.99.252_G1/0/31 Traffic,9244,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(073) SERVER_10.100.31.11_VMNICxx Traffic,9245,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(074) SERVER_10.100.31.12_VMNICXX Traffic,9246,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(075) SERVER_10.100.31.13_VMNICXX Traffic,9247,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(076) SERVER_10.100.31.14_vmNIC-12 Traffic,9248,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(077) SERVER_10.100.31.15_VMNIC12 Traffic,9249,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(078) SERVER_10.100.31.16_VMNIC12 Traffic,9250,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(079) SERVER_10.100.31.17_VMNICXX Traffic,9251,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(080) SERVER_10.100.31.18_VMNICXX Traffic,9252,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(081) SERVER_10.100.31.19_VMNIC6 Traffic,9253,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(087) SERVER_10.100.31.11_VMNIC8 Traffic,9257,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(088) 25GE2/0/26 Traffic,9258,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(089) 25GE2/0/27 Traffic,9259,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(090) SERVER_10.100.31.14_vmNIC-13 Traffic,9260,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(091) SERVER_10.100.31.15_VMNIC13 Traffic,9261,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(092) SERVER_10.100.31.16_VMNIC13 Traffic,9262,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(093) SERVER_10.100.31.17_VMNIC7 Traffic,9263,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(094) SERVER_10.100.31.18_VMNIC Traffic,9264,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(095) SERVER_10.100.31.19_VMNIC Traffic,9265,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(129) Vlanif103 Traffic,9183,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(130) SERVER_10.100.31.17_VLAN_102&103 Traffic,9184,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(131) SERVER_10.100.31.19_VLAN_102&103 Traffic,9185,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(133) SERVER_10.100.31.18_VLAN_102&103 Traffic,9186,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(134) SERVER_10.100.31.11_VLAN_102&103 Traffic,9187,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(135) SERVER_10.100.31.12_VLAN_102&103 Traffic,9188,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(136) SERVER_10.100.31.13_VLAN_102&103 Traffic,9189,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(137) SERVER_10.100.31.13_VLAN_101 Traffic,9190,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(138) SERVER_10.100.31.14_VLAN_101 Traffic,9191,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(139) SERVER_10.100.31.15_VLAN_101 Traffic,9192,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(140) SERVER_10.100.31.14_VLAN_102&103 Traffic,9193,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(141) SERVER_10.100.31.17_VLAN_101 Traffic,9194,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(143) SERVER_10.100.31.12_VLAN_101 (tmp) Traffic,9196,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(145) SERVER_10.100.31.13_VLAN_101 (tmp) Traffic,9197,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(146) SERVER_10.100.31.15_VLAN_102&103 Traffic,9198,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(151) SERVER_10.100.31.16_VLAN_102&103 Traffic,9204,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(155) SERVER_10.100.31.11_VLAN_101 Traffic,9205,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(156) SERVER_10.100.31.12_VLAN_101 Traffic,9206,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(157) SERVER_10.100.31.16_VLAN_101 Traffic,9207,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,"(158) ""Eth-Trunk-SRV_10.100.103.62_vBackup"" Traffic",9208,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,"(159) ""Eth-Trunk-SRV_10.100.103.61_vBackup"" Traffic",9209,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10512,(10101) UPLINK_CONNECTED_TO_ANISHA_MT Traffic,10513,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10512,(10102) UPLINK_CONNECTED_TO_COMPETENT_MT Traffic,10514,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10512,(10110) UPLINK_TO_SW192.168.54.253 Traffic,10515,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10512,(10121) UPLINK_MASTER_SW_10.3.54.253(45) Traffic,10516,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10512,(10123) UPLINK_FROM_MATHISYS_50.254_G25 Traffic,10517,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10512,(10127) UPLINK_TO_COMPOSITE_QI_CAP2_10.16.1.253_P23 Traffic,10518,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10512,(10130) UPLINK_TO_10.100.11.203_Et1/30_VM_SW Traffic,10519,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10512,(10131) UPLINK_CONNECTED_TO_172.60.60.193_PORT3 Traffic,10520,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10512,(10132) UPLINK_CONNECTED_TO_172.60.60.193_PORT4 Traffic,10521,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10512,(10133) UPLINK_CONNECTED_TO_172.60.60.195_PORT8 Traffic,10522,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10512,(10135) UPLINK_CONNECTED_TO_172.60.60.191_PORT5 Traffic,10523,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10512,(5001) PO_BETWEEN_60.142/60.141 Traffic,10524,SNMP Traffic
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10512,Syslog Receiver,10573,Syslog Receiver
{mgmt-jp-172.60.60.141} (172.60.60.141) CISCO{WS-C3560X-48},10512,Uptime,10574,SNMP System Uptime
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10525,(10101) UPLINK_TO_SAMDHYAN_SRV_10.3.58.11 Traffic,10526,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10525,(10106) UPLINK_TO_PMSEC_SW_P-gi4_104/R7 Traffic,10527,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10525,(10109) UPLINK_TO_PARASRAM_MT_P-1_105/R3 Traffic,10529,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10525,(10121) UPLINK_MASTER_SW_10.3.54.253(46) Traffic,10530,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10525,(10123) UPLINK_FROM_MATHISYS_50.254_G26 Traffic,10531,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10525,(10127) UPLINK_TO_COMPOSITE_QI_CAP2_10.16.1.253_P23 Traffic,10532,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10525,(10130) UPLINK_TO_10.100.11.204_Et1/30_VM_SW Traffic,10533,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10525,(10131) UPLINK_CONNECTED_TO_172.60.60.194_PORT3 Traffic,10534,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10525,(10132) UPLINK_CONNECTED_TO_172.60.60.194_PORT4 Traffic,10535,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10525,(10133) UPLINK_CONNECTED_TO_172.60.60.196_PORT8 Traffic,10536,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10525,(10135) UPLINK_CONNECTED_TO_172.60.60.192_PORT5 Traffic,10537,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10525,(5001) PO_BETWEEN_60.142/60.141 Traffic,10538,SNMP Traffic
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10525,Syslog Receiver,10575,Syslog Receiver
{mgmt-jp-172.60.60.142} (172.60.60.142) CISCO{WS-C3560X-48},10525,Uptime,10576,SNMP System Uptime
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10539,(10101) UPLINK_TO_INTEGRATED_MASTER_103.253_Gi0/24 Traffic,10540,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10539,(10102) UPLINK_PACE_SW_172.30.108.253_Gi24 Traffic,10541,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10539,(10103) UPLINK_TO_ADROIT_82.253_G0/24 Traffic,10542,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10539,(10140) UPLINK_TO_10.100.11.205_Et1/40_VM_SW Traffic,10543,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10539,(10141) UPLINK_CONNECTED_TO_172.60.60.191_PORT3 Traffic,10544,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10539,(10142) UPLINK_CONNECTED_TO_172.60.60.193_PORT7 Traffic,10545,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10539,(10143) UPLINK_CONNECTED_TO_172.60.60.195_PORT9 Traffic,10546,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10539,(10144) UPLINK_CONNECTED_TO_172.60.60.195_PORT11 Traffic,10547,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10539,Syslog Receiver,10577,Syslog Receiver
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10539,Uptime,10578,SNMP System Uptime
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10539,(10105) MOTILAL_CDC101_R9_192.168.251.254 Traffic,10603,SNMP Traffic
{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},10539,(10102) UPLINK_PACE_SW_172.30.108.253_Gi24 Traffic,10607,SNMP Traffic
{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},10548,(10141) UPLINK_CONNECTED_TO_172.60.60.192_PORT3 Traffic,10549,SNMP Traffic
{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},10548,(10142) UPLINK_CONNECTED_TO_172.60.60.194_PORT7 Traffic,10550,SNMP Traffic
{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},10548,(10143) UPLINK_CONNECTED_TO_172.60.60.196_PORT9 Traffic,10551,SNMP Traffic
{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},10548,(10144) UPLINK_CONNECTED_TO_172.60.60.196_PORT11 Traffic,10552,SNMP Traffic
{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},10548,Syslog Receiver,10579,Syslog Receiver
{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},10548,Uptime,10580,SNMP System Uptime
{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},10548,(10105) MOTILAL_CDC101_R9_192.168.251.254 Traffic,10604,SNMP Traffic
172.60.60.253,10636,(10101) BASEMENT_UPLINK_MGMT60 Traffic,10637,SNMP Traffic
172.60.60.253,10636,(10131) UPLINK 60.233_p-42 Traffic,10638,SNMP Traffic
172.60.60.253,10636,(10144) TIKONA_MGMT_172.16.X.X_SW_172.16.1.1_Eth1/30 Traffic,10639,SNMP Traffic
172.60.60.253,10636,(10145) UPLINK_CDC104_192.168.99.251_gi1/0/45 Traffic,10640,SNMP Traffic
172.60.60.253,10636,(10146) UPLINK_CDC104_192.168.99.252_gi1/0/45 Traffic,10641,SNMP Traffic
172.60.60.253,10636,(10147) UPLINK_TO_10.100.11.206_ETH1/41 Traffic,10642,SNMP Traffic
172.60.60.253,10636,(10148) UPLINK_TO_10.100.11.205_ETH1/41 Traffic,10643,SNMP Traffic
172.60.60.253,10636,Uptime,10645,SNMP System Uptime
172.60.60.253,10636,Ping,10646,Ping
172.60.60.253,10636,Syslog Receiver,10647,Syslog Receiver
mgmt-jp-192-168-40-251,10852,(10101) UPLINK_FROM_40.252_PORT_13 Traffic,10855,SNMP Traffic
mgmt-jp-192-168-40-251,10852,Syslog Receiver,10858,Syslog Receiver
mgmt-jp-192-168-40-251,10852,SNMP Trap Receiver,10861,SNMP Trap Receiver
192.168.40.224,11032,Ping,11033,Ping
192.168.40.224,11032,Ethernet1/21 Traffic,11035,SNMP Traffic
192.168.40.224,11032,Ethernet1/31 Traffic,11036,SNMP Traffic
192.168.40.224,11032,Syslog Receiver,11037,Syslog Receiver
192.168.40.224,11032,System Health CPU,11038,SNMP Cisco System Health
192.168.40.224,11032,System Health Currents,11040,SNMP Cisco System Health
192.168.40.224,11032,System Health Other,11042,SNMP Cisco System Health
192.168.40.224,11032,System Health Temperatures,11041,SNMP Cisco System Health
192.168.40.224,11032,System Health Voltages,11039,SNMP Cisco System Health
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,Uptime,5638,SNMP System Uptime
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,Syslog Receiver,5639,Syslog Receiver
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,System Health CPU,7322,SNMP Cisco System Health
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,System Health Currents,7324,SNMP Cisco System Health
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,System Health Other,7326,SNMP Cisco System Health
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,System Health Temperatures,7325,SNMP Cisco System Health
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,System Health Voltages,7323,SNMP Cisco System Health
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,(436297728) Uplink_to_Shared_Switch_11.242 Traffic,7327,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,(436301824) Uplink_to_Shared_Switch_11.242 Traffic,7328,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,(436305920) UPLINK_TO_50.253_Gi0/5 Traffic,7329,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,(436310016) UPLINK_TO_FW_191_P-9 Traffic,7330,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,(436318208) UPLINK_172.60.60.191_Port10 Traffic,7331,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,(436330496) COMTEL_FW_195_FW_P-20(CDC105_R5)_LAN Traffic,7332,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,(436334592) COMTEL_FW_195_FW_P-18(CDC105_R6)_LAN Traffic,7333,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,(436350976) UPLINK_TO_FW_191_P-6 Traffic,7334,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,(436404224) 11.211_Eth2/1 Traffic,10381,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,(436408320) 11.212_Eth2/1 Traffic,10382,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,(436412416) 11.213_ETH1/21 Traffic,10383,SNMP Traffic
{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],5573,(436416512) 11.214_ETH1/21 Traffic,10384,SNMP Traffic
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],5574,Uptime,5640,SNMP System Uptime
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],5574,Syslog Receiver,5641,Syslog Receiver
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],5574,System Health CPU,7335,SNMP Cisco System Health
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],5574,System Health Currents,7337,SNMP Cisco System Health
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],5574,System Health Other,7339,SNMP Cisco System Health
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],5574,System Health Temperatures,7338,SNMP Cisco System Health
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],5574,System Health Voltages,7336,SNMP Cisco System Health
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],5574,(436297728) Uplink_to_Shared_Switch_11.242 Traffic,7402,SNMP Traffic
{cust-jp-10-100-11-202} (10.100.11.202) [Cisco-Nexus 3048 Chassis] @Rack_04 [CDC-105],5574,(436301824) Uplink_to_Shared_Switch_11.242 Traffic,7403,SNMP Traffic
